Date,Open,Low,High,Close,Qt
16/08/2019,99805.78,99805.78,99805.78,99805.78,99805.78
19/08/2019,99468.67,99468.67,99468.67,99468.67,99468.67
20/08/2019,99222.25,99222.25,99222.25,99222.25,99222.25
21/08/2019,101201.9,101201.9,101201.9,101201.9,101201.9
22/08/2019,100011.28,100011.28,100011.28,100011.28,100011.28
23/08/2019,97667.49,97667.49,97667.49,97667.49,97667.49
26/08/2019,96429.6,96429.6,96429.6,96429.6,96429.6
27/08/2019,97276.19,97276.19,97276.19,97276.19,97276.19
28/08/2019,98193.53,98193.53,98193.53,98193.53,98193.53
29/08/2019,100524.43,100524.43,100524.43,100524.43,100524.43
30/08/2019,101134.61,101134.61,101134.61,101134.61,101134.61
02/09/2019,100625.74,100625.74,100625.74,100625.74,100625.74
03/09/2019,99680.83,99680.83,99680.83,99680.83,99680.83
04/09/2019,101200.89,101200.89,101200.89,101200.89,101200.89
05/09/2019,102243,102243,102243,102243,102243
06/09/2019,102935.43,102935.43,102935.43,102935.43,102935.43
09/09/2019,103180.59,103180.59,103180.59,103180.59,103180.59
10/09/2019,103031.5,103031.5,103031.5,103031.5,103031.5
11/09/2019,103445.6,103445.6,103445.6,103445.6,103445.6
12/09/2019,104370.91,104370.91,104370.91,104370.91,104370.91
13/09/2019,103501.18,103501.18,103501.18,103501.18,103501.18
16/09/2019,103680.41,103680.41,103680.41,103680.41,103680.41
17/09/2019,104616.86,104616.86,104616.86,104616.86,104616.86
18/09/2019,104531.93,104531.93,104531.93,104531.93,104531.93
19/09/2019,104339.16,104339.16,104339.16,104339.16,104339.16
20/09/2019,104817.4,104817.4,104817.4,104817.4,104817.4
23/09/2019,104637.82,104637.82,104637.82,104637.82,104637.82
24/09/2019,103875.66,103875.66,103875.66,103875.66,103875.66
25/09/2019,104480.98,104480.98,104480.98,104480.98,104480.98
26/09/2019,105319.4,105319.4,105319.4,105319.4,105319.4
27/09/2019,105077.63,105077.63,105077.63,105077.63,105077.63
30/09/2019,104745.32,104745.32,104745.32,104745.32,104745.32
01/10/2019,104053.4,104053.4,104053.4,104053.4,104053.4
02/10/2019,101031.44,101031.44,101031.44,101031.44,101031.44
03/10/2019,101516.04,101516.04,101516.04,101516.04,101516.04
04/10/2019,102551.32,102551.32,102551.32,102551.32,102551.32
07/10/2019,100572.77,100572.77,100572.77,100572.77,100572.77
08/10/2019,99981.4,99981.4,99981.4,99981.4,99981.4
09/10/2019,101248.78,101248.78,101248.78,101248.78,101248.78
10/10/2019,101817.13,101817.13,101817.13,101817.13,101817.13
11/10/2019,103831.92,103831.92,103831.92,103831.92,103831.92
14/10/2019,104301.58,104301.58,104301.58,104301.58,104301.58
15/10/2019,104489.56,104489.56,104489.56,104489.56,104489.56
16/10/2019,105422.8,105422.8,105422.8,105422.8,105422.8
17/10/2019,105015.77,105015.77,105015.77,105015.77,105015.77
18/10/2019,104728.89,104728.89,104728.89,104728.89,104728.89
21/10/2019,106022.28,106022.28,106022.28,106022.28,106022.28
22/10/2019,107381.11,107381.11,107381.11,107381.11,107381.11
23/10/2019,107543.59,107543.59,107543.59,107543.59,107543.59
24/10/2019,106986.15,106986.15,106986.15,106986.15,106986.15
25/10/2019,107363.77,107363.77,107363.77,107363.77,107363.77
28/10/2019,108187.06,108187.06,108187.06,108187.06,108187.06
29/10/2019,107556.26,107556.26,107556.26,107556.26,107556.26
30/10/2019,108407.54,108407.54,108407.54,108407.54,108407.54
31/10/2019,107219.83,107219.83,107219.83,107219.83,107219.83
01/11/2019,108195.63,108195.63,108195.63,108195.63,108195.63
04/11/2019,108779.33,108779.33,108779.33,108779.33,108779.33
05/11/2019,108719.02,108719.02,108719.02,108719.02,108719.02
06/11/2019,108360.22,108360.22,108360.22,108360.22,108360.22
07/11/2019,109580.57,109580.57,109580.57,109580.57,109580.57
08/11/2019,107628.98,107628.98,107628.98,107628.98,107628.98
11/11/2019,108367.44,108367.44,108367.44,108367.44,108367.44
12/11/2019,106751.11,106751.11,106751.11,106751.11,106751.11
13/11/2019,106059.95,106059.95,106059.95,106059.95,106059.95
14/11/2019,106556.88,106556.88,106556.88,106556.88,106556.88
18/11/2019,106269.25,106269.25,106269.25,106269.25,106269.25
19/11/2019,105864.18,105864.18,105864.18,105864.18,105864.18
21/11/2019,107496.73,107496.73,107496.73,107496.73,107496.73
22/11/2019,108692.28,108692.28,108692.28,108692.28,108692.28
25/11/2019,108423.93,108423.93,108423.93,108423.93,108423.93
26/11/2019,107059.4,107059.4,107059.4,107059.4,107059.4
27/11/2019,107707.75,107707.75,107707.75,107707.75,107707.75
28/11/2019,108290.09,108290.09,108290.09,108290.09,108290.09
29/11/2019,108233.28,108233.28,108233.28,108233.28,108233.28
02/12/2019,108927.83,108927.83,108927.83,108927.83,108927.83
03/12/2019,108956.02,108956.02,108956.02,108956.02,108956.02
04/12/2019,110300.93,110300.93,110300.93,110300.93,110300.93
05/12/2019,110622.27,110622.27,110622.27,110622.27,110622.27
06/12/2019,111125.75,111125.75,111125.75,111125.75,111125.75
09/12/2019,110977.23,110977.23,110977.23,110977.23,110977.23
10/12/2019,110672.01,110672.01,110672.01,110672.01,110672.01
11/12/2019,110963.87,110963.87,110963.87,110963.87,110963.87
12/12/2019,112199.74,112199.74,112199.74,112199.74,112199.74
13/12/2019,112564.86,112564.86,112564.86,112564.86,112564.86
16/12/2019,111896.04,111896.04,111896.04,111896.04,111896.04
17/12/2019,112615.66,112615.66,112615.66,112615.66,112615.66
18/12/2019,114314.65,114314.65,114314.65,114314.65,114314.65
19/12/2019,115131.25,115131.25,115131.25,115131.25,115131.25
20/12/2019,115121.08,115121.08,115121.08,115121.08,115121.08
23/12/2019,115863.29,115863.29,115863.29,115863.29,115863.29
26/12/2019,117203.2,117203.2,117203.2,117203.2,117203.2
27/12/2019,116533.98,116533.98,116533.98,116533.98,116533.98
30/12/2019,115645.34,115645.34,115645.34,115645.34,115645.34
02/01/2020,118573.1,118573.1,118573.1,118573.1,118573.1
03/01/2020,117706.66,117706.66,117706.66,117706.66,117706.66
06/01/2020,116877.92,116877.92,116877.92,116877.92,116877.92
07/01/2020,116661.94,116661.94,116661.94,116661.94,116661.94
08/01/2020,116247.03,116247.03,116247.03,116247.03,116247.03
09/01/2020,115947.11,115947.11,115947.11,115947.11,115947.11
10/01/2020,115503.42,115503.42,115503.42,115503.42,115503.42
13/01/2020,117325.28,117325.28,117325.28,117325.28,117325.28
14/01/2020,117632.4,117632.4,117632.4,117632.4,117632.4
15/01/2020,116414.35,116414.35,116414.35,116414.35,116414.35
16/01/2020,116704.21,116704.21,116704.21,116704.21,116704.21
17/01/2020,118478.3,118478.3,118478.3,118478.3,118478.3
20/01/2020,118861.63,118861.63,118861.63,118861.63,118861.63
21/01/2020,117026.04,117026.04,117026.04,117026.04,117026.04
22/01/2020,118391.36,118391.36,118391.36,118391.36,118391.36
23/01/2020,119527.63,119527.63,119527.63,119527.63,119527.63
24/01/2020,118376.36,118376.36,118376.36,118376.36,118376.36
27/01/2020,114481.84,114481.84,114481.84,114481.84,114481.84
28/01/2020,116478.98,116478.98,116478.98,116478.98,116478.98
29/01/2020,115384.84,115384.84,115384.84,115384.84,115384.84
30/01/2020,115528.04,115528.04,115528.04,115528.04,115528.04
31/01/2020,113760.57,113760.57,113760.57,113760.57,113760.57
03/02/2020,114629.21,114629.21,114629.21,114629.21,114629.21
04/02/2020,115556.71,115556.71,115556.71,115556.71,115556.71
05/02/2020,116028.27,116028.27,116028.27,116028.27,116028.27
06/02/2020,115189.97,115189.97,115189.97,115189.97,115189.97
07/02/2020,113770.29,113770.29,113770.29,113770.29,113770.29
10/02/2020,112570.3,112570.3,112570.3,112570.3,112570.3
11/02/2020,115370.61,115370.61,115370.61,115370.61,115370.61
12/02/2020,116674.13,116674.13,116674.13,116674.13,116674.13
13/02/2020,115662.4,115662.4,115662.4,115662.4,115662.4
14/02/2020,114380.71,114380.71,114380.71,114380.71,114380.71
17/02/2020,115309.08,115309.08,115309.08,115309.08,115309.08
18/02/2020,114977.29,114977.29,114977.29,114977.29,114977.29
19/02/2020,116517.59,116517.59,116517.59,116517.59,116517.59
20/02/2020,114586.24,114586.24,114586.24,114586.24,114586.24
21/02/2020,113681.42,113681.42,113681.42,113681.42,113681.42
26/02/2020,105718.29,105718.29,105718.29,105718.29,105718.29
27/02/2020,102983.54,102983.54,102983.54,102983.54,102983.54
28/02/2020,104171.57,104171.57,104171.57,104171.57,104171.57
02/03/2020,106625.41,106625.41,106625.41,106625.41,106625.41
03/03/2020,105537.14,105537.14,105537.14,105537.14,105537.14
04/03/2020,107224.22,107224.22,107224.22,107224.22,107224.22
05/03/2020,102233.24,102233.24,102233.24,102233.24,102233.24
06/03/2020,97996.77,97996.77,97996.77,97996.77,97996.77
09/03/2020,86067.2,86067.2,86067.2,86067.2,86067.2
10/03/2020,92214.47,92214.47,92214.47,92214.47,92214.47
11/03/2020,85171.13,85171.13,85171.13,85171.13,85171.13
12/03/2020,72582.53,72582.53,72582.53,72582.53,72582.53
13/03/2020,82677.91,82677.91,82677.91,82677.91,82677.91
16/03/2020,71168.05,71168.05,71168.05,71168.05,71168.05
17/03/2020,74617.24,74617.24,74617.24,74617.24,74617.24
18/03/2020,66894.95,66894.95,66894.95,66894.95,66894.95
19/03/2020,68331.8,68331.8,68331.8,68331.8,68331.8
20/03/2020,67069.36,67069.36,67069.36,67069.36,67069.36
23/03/2020,63569.62,63569.62,63569.62,63569.62,63569.62
24/03/2020,69729.3,69729.3,69729.3,69729.3,69729.3
25/03/2020,74955.57,74955.57,74955.57,74955.57,74955.57
26/03/2020,77709.66,77709.66,77709.66,77709.66,77709.66
27/03/2020,73428.78,73428.78,73428.78,73428.78,73428.78
30/03/2020,74639.48,74639.48,74639.48,74639.48,74639.48
31/03/2020,73019.76,73019.76,73019.76,73019.76,73019.76
01/04/2020,70966.7,70966.7,70966.7,70966.7,70966.7
02/04/2020,72253.46,72253.46,72253.46,72253.46,72253.46
03/04/2020,69537.56,69537.56,69537.56,69537.56,69537.56
06/04/2020,74072.98,74072.98,74072.98,74072.98,74072.98
07/04/2020,76358.09,76358.09,76358.09,76358.09,76358.09
08/04/2020,78624.62,78624.62,78624.62,78624.62,78624.62
09/04/2020,77681.94,77681.94,77681.94,77681.94,77681.94
13/04/2020,78835.82,78835.82,78835.82,78835.82,78835.82
14/04/2020,79918.36,79918.36,79918.36,79918.36,79918.36
15/04/2020,78831.46,78831.46,78831.46,78831.46,78831.46
16/04/2020,77811.85,77811.85,77811.85,77811.85,77811.85
17/04/2020,78990.29,78990.29,78990.29,78990.29,78990.29
20/04/2020,78972.76,78972.76,78972.76,78972.76,78972.76
22/04/2020,80687.15,80687.15,80687.15,80687.15,80687.15
23/04/2020,79673.3,79673.3,79673.3,79673.3,79673.3
24/04/2020,75330.61,75330.61,75330.61,75330.61,75330.61
27/04/2020,78238.6,78238.6,78238.6,78238.6,78238.6
28/04/2020,81312.23,81312.23,81312.23,81312.23,81312.23
29/04/2020,83170.8,83170.8,83170.8,83170.8,83170.8
30/04/2020,80505.89,80505.89,80505.89,80505.89,80505.89
04/05/2020,78876.22,78876.22,78876.22,78876.22,78876.22
05/05/2020,79470.78,79470.78,79470.78,79470.78,79470.78
06/05/2020,79063.68,79063.68,79063.68,79063.68,79063.68
07/05/2020,78118.57,78118.57,78118.57,78118.57,78118.57
08/05/2020,80263.35,80263.35,80263.35,80263.35,80263.35
11/05/2020,79064.6,79064.6,79064.6,79064.6,79064.6
12/05/2020,77871.95,77871.95,77871.95,77871.95,77871.95
13/05/2020,77772.2,77772.2,77772.2,77772.2,77772.2
14/05/2020,79010.81,79010.81,79010.81,79010.81,79010.81
15/05/2020,77556.62,77556.62,77556.62,77556.62,77556.62
18/05/2020,81194.29,81194.29,81194.29,81194.29,81194.29
19/05/2020,80742.35,80742.35,80742.35,80742.35,80742.35
20/05/2020,81319.45,81319.45,81319.45,81319.45,81319.45
21/05/2020,83027.09,83027.09,83027.09,83027.09,83027.09
22/05/2020,82173.21,82173.21,82173.21,82173.21,82173.21
25/05/2020,85663.48,85663.48,85663.48,85663.48,85663.48
26/05/2020,85468.91,85468.91,85468.91,85468.91,85468.91
27/05/2020,87946.25,87946.25,87946.25,87946.25,87946.25
28/05/2020,86949.09,86949.09,86949.09,86949.09,86949.09
29/05/2020,87402.59,87402.59,87402.59,87402.59,87402.59
01/06/2020,88620.1,88620.1,88620.1,88620.1,88620.1
02/06/2020,91046.38,91046.38,91046.38,91046.38,91046.38
03/06/2020,93002.14,93002.14,93002.14,93002.14,93002.14
04/06/2020,93828.61,93828.61,93828.61,93828.61,93828.61
05/06/2020,94637.06,94637.06,94637.06,94637.06,94637.06
08/06/2020,97644.67,97644.67,97644.67,97644.67,97644.67
09/06/2020,96746.55,96746.55,96746.55,96746.55,96746.55
10/06/2020,94685.98,94685.98,94685.98,94685.98,94685.98
12/06/2020,92795.27,92795.27,92795.27,92795.27,92795.27
15/06/2020,92375.52,92375.52,92375.52,92375.52,92375.52
16/06/2020,93531.17,93531.17,93531.17,93531.17,93531.17
17/06/2020,95547.29,95547.29,95547.29,95547.29,95547.29
18/06/2020,96125.24,96125.24,96125.24,96125.24,96125.24
19/06/2020,96572.1,96572.1,96572.1,96572.1,96572.1
22/06/2020,95335.96,95335.96,95335.96,95335.96,95335.96
23/06/2020,95975.16,95975.16,95975.16,95975.16,95975.16
24/06/2020,94377.36,94377.36,94377.36,94377.36,94377.36
25/06/2020,95983.09,95983.09,95983.09,95983.09,95983.09
26/06/2020,93834.49,93834.49,93834.49,93834.49,93834.49
29/06/2020,95735.35,95735.35,95735.35,95735.35,95735.35
30/06/2020,95055.82,95055.82,95055.82,95055.82,95055.82
01/07/2020,96203.2,96203.2,96203.2,96203.2,96203.2
02/07/2020,96234.96,96234.96,96234.96,96234.96,96234.96
03/07/2020,96764.85,96764.85,96764.85,96764.85,96764.85
06/07/2020,98937.16,98937.16,98937.16,98937.16,98937.16
07/07/2020,97761.04,97761.04,97761.04,97761.04,97761.04
08/07/2020,99769.88,99769.88,99769.88,99769.88,99769.88
09/07/2020,99160.33,99160.33,99160.33,99160.33,99160.33
10/07/2020,100031.83,100031.83,100031.83,100031.83,100031.83
13/07/2020,98697.06,98697.06,98697.06,98697.06,98697.06
14/07/2020,100440.23,100440.23,100440.23,100440.23,100440.23
15/07/2020,101790.54,101790.54,101790.54,101790.54,101790.54
16/07/2020,100553.27,100553.27,100553.27,100553.27,100553.27
17/07/2020,102888.25,102888.25,102888.25,102888.25,102888.25
20/07/2020,104426.37,104426.37,104426.37,104426.37,104426.37
21/07/2020,104309.74,104309.74,104309.74,104309.74,104309.74
22/07/2020,104289.57,104289.57,104289.57,104289.57,104289.57
23/07/2020,102293.31,102293.31,102293.31,102293.31,102293.31
24/07/2020,102381.58,102381.58,102381.58,102381.58,102381.58
27/07/2020,104477.08,104477.08,104477.08,104477.08,104477.08
28/07/2020,104109.07,104109.07,104109.07,104109.07,104109.07
29/07/2020,105605.17,105605.17,105605.17,105605.17,105605.17
30/07/2020,105008.7,105008.7,105008.7,105008.7,105008.7
31/07/2020,102912.24,102912.24,102912.24,102912.24,102912.24
03/08/2020,102829.96,102829.96,102829.96,102829.96,102829.96
04/08/2020,101215.87,101215.87,101215.87,101215.87,101215.87
05/08/2020,102801.76,102801.76,102801.76,102801.76,102801.76
06/08/2020,104125.64,104125.64,104125.64,104125.64,104125.64
07/08/2020,102775.55,102775.55,102775.55,102775.55,102775.55
10/08/2020,103444.48,103444.48,103444.48,103444.48,103444.48
11/08/2020,102174.4,102174.4,102174.4,102174.4,102174.4
12/08/2020,102117.79,102117.79,102117.79,102117.79,102117.79
13/08/2020,100460.6,100460.6,100460.6,100460.6,100460.6
14/08/2020,101353.45,101353.45,101353.45,101353.45,101353.45
17/08/2020,99595.41,99595.41,99595.41,99595.41,99595.41
18/08/2020,102065.35,102065.35,102065.35,102065.35,102065.35
19/08/2020,100853.72,100853.72,100853.72,100853.72,100853.72
20/08/2020,101467.87,101467.87,101467.87,101467.87,101467.87
21/08/2020,101521.29,101521.29,101521.29,101521.29,101521.29
24/08/2020,102297.95,102297.95,102297.95,102297.95,102297.95
25/08/2020,102117.64,102117.64,102117.64,102117.64,102117.64
26/08/2020,100627.33,100627.33,100627.33,100627.33,100627.33
27/08/2020,100623.64,100623.64,100623.64,100623.64,100623.64
28/08/2020,102142.93,102142.93,102142.93,102142.93,102142.93
31/08/2020,99369.15,99369.15,99369.15,99369.15,99369.15
01/09/2020,102167.65,102167.65,102167.65,102167.65,102167.65
02/09/2020,101911.13,101911.13,101911.13,101911.13,101911.13
03/09/2020,100721.36,100721.36,100721.36,100721.36,100721.36
04/09/2020,101241.73,101241.73,101241.73,101241.73,101241.73
08/09/2020,100050.43,100050.43,100050.43,100050.43,100050.43
09/09/2020,101292.05,101292.05,101292.05,101292.05,101292.05
10/09/2020,98834.59,98834.59,98834.59,98834.59,98834.59
11/09/2020,98363.22,98363.22,98363.22,98363.22,98363.22
14/09/2020,100274.52,100274.52,100274.52,100274.52,100274.52
15/09/2020,100297.91,100297.91,100297.91,100297.91,100297.91
16/09/2020,99675.68,99675.68,99675.68,99675.68,99675.68
17/09/2020,100097.83,100097.83,100097.83,100097.83,100097.83
18/09/2020,98289.71,98289.71,98289.71,98289.71,98289.71
21/09/2020,96990.72,96990.72,96990.72,96990.72,96990.72
22/09/2020,97293.54,97293.54,97293.54,97293.54,97293.54
23/09/2020,95734.82,95734.82,95734.82,95734.82,95734.82
24/09/2020,97012.07,97012.07,97012.07,97012.07,97012.07
25/09/2020,96999.38,96999.38,96999.38,96999.38,96999.38
28/09/2020,94666.37,94666.37,94666.37,94666.37,94666.37
29/09/2020,93580.35,93580.35,93580.35,93580.35,93580.35
30/09/2020,94603.38,94603.38,94603.38,94603.38,94603.38
01/10/2020,95478.52,95478.52,95478.52,95478.52,95478.52
02/10/2020,94015.68,94015.68,94015.68,94015.68,94015.68
05/10/2020,96089.19,96089.19,96089.19,96089.19,96089.19
06/10/2020,95615.03,95615.03,95615.03,95615.03,95615.03
07/10/2020,95526.26,95526.26,95526.26,95526.26,95526.26
08/10/2020,97919.73,97919.73,97919.73,97919.73,97919.73
09/10/2020,97483.31,97483.31,97483.31,97483.31,97483.31
13/10/2020,98502.82,98502.82,98502.82,98502.82,98502.82
14/10/2020,99334.43,99334.43,99334.43,99334.43,99334.43
15/10/2020,99054.06,99054.06,99054.06,99054.06,99054.06
16/10/2020,98309.12,98309.12,98309.12,98309.12,98309.12
19/10/2020,98657.65,98657.65,98657.65,98657.65,98657.65
20/10/2020,100539.83,100539.83,100539.83,100539.83,100539.83
21/10/2020,100552.44,100552.44,100552.44,100552.44,100552.44
22/10/2020,101917.73,101917.73,101917.73,101917.73,101917.73
23/10/2020,101259.75,101259.75,101259.75,101259.75,101259.75
26/10/2020,101016.96,101016.96,101016.96,101016.96,101016.96
27/10/2020,99605.54,99605.54,99605.54,99605.54,99605.54
28/10/2020,95368.76,95368.76,95368.76,95368.76,95368.76
29/10/2020,96582.16,96582.16,96582.16,96582.16,96582.16
30/10/2020,93952.4,93952.4,93952.4,93952.4,93952.4
03/11/2020,95979.71,95979.71,95979.71,95979.71,95979.71
04/11/2020,97866.81,97866.81,97866.81,97866.81,97866.81
05/11/2020,100751.4,100751.4,100751.4,100751.4,100751.4
06/11/2020,100925.11,100925.11,100925.11,100925.11,100925.11
09/11/2020,103515.16,103515.16,103515.16,103515.16,103515.16
10/11/2020,105066.96,105066.96,105066.96,105066.96,105066.96
11/11/2020,104808.83,104808.83,104808.83,104808.83,104808.83
12/11/2020,102507.01,102507.01,102507.01,102507.01,102507.01
13/11/2020,104723,104723,104723,104723,104723
16/11/2020,106429.92,106429.92,106429.92,106429.92,106429.92
17/11/2020,107248.63,107248.63,107248.63,107248.63,107248.63
18/11/2020,106119.09,106119.09,106119.09,106119.09,106119.09
19/11/2020,106669.9,106669.9,106669.9,106669.9,106669.9
20/11/2020,106042.48,106042.48,106042.48,106042.48,106042.48
23/11/2020,107378.92,107378.92,107378.92,107378.92,107378.92
24/11/2020,109786.3,109786.3,109786.3,109786.3,109786.3
25/11/2020,110132.53,110132.53,110132.53,110132.53,110132.53
26/11/2020,110227.09,110227.09,110227.09,110227.09,110227.09
27/11/2020,110575.47,110575.47,110575.47,110575.47,110575.47
30/11/2020,108893.32,108893.32,108893.32,108893.32,108893.32
01/12/2020,111399.91,111399.91,111399.91,111399.91,111399.91
02/12/2020,111878.53,111878.53,111878.53,111878.53,111878.53
03/12/2020,112291.59,112291.59,112291.59,112291.59,112291.59
04/12/2020,113750.22,113750.22,113750.22,113750.22,113750.22
07/12/2020,113589.77,113589.77,113589.77,113589.77,113589.77
08/12/2020,113793.06,113793.06,113793.06,113793.06,113793.06
09/12/2020,113001.16,113001.16,113001.16,113001.16,113001.16
10/12/2020,115128.63,115128.63,115128.63,115128.63,115128.63
11/12/2020,115128,115128,115128,115128,115128
14/12/2020,114611.12,114611.12,114611.12,114611.12,114611.12
15/12/2020,116148.63,116148.63,116148.63,116148.63,116148.63
16/12/2020,117857.35,117857.35,117857.35,117857.35,117857.35
17/12/2020,118400.57,118400.57,118400.57,118400.57,118400.57
18/12/2020,118023.67,118023.67,118023.67,118023.67,118023.67
21/12/2020,115822.57,115822.57,115822.57,115822.57,115822.57
22/12/2020,116636.18,116636.18,116636.18,116636.18,116636.18
23/12/2020,117806.85,117806.85,117806.85,117806.85,117806.85
28/12/2020,119123.7,119123.7,119123.7,119123.7,119123.7
29/12/2020,119409.15,119409.15,119409.15,119409.15,119409.15
30/12/2020,119017.24,119017.24,119017.24,119017.24,119017.24
04/01/2021,118854.71,118854.71,118854.71,118854.71,118854.71
05/01/2021,119376.21,119376.21,119376.21,119376.21,119376.21
06/01/2021,119100.08,119100.08,119100.08,119100.08,119100.08
07/01/2021,122385.92,122385.92,122385.92,122385.92,122385.92
08/01/2021,125076.63,125076.63,125076.63,125076.63,125076.63
11/01/2021,123255.13,123255.13,123255.13,123255.13,123255.13
12/01/2021,123998,123998,123998,123998,123998
13/01/2021,121933.08,121933.08,121933.08,121933.08,121933.08
14/01/2021,123480.52,123480.52,123480.52,123480.52,123480.52
15/01/2021,120348.8,120348.8,120348.8,120348.8,120348.8
18/01/2021,121241.63,121241.63,121241.63,121241.63,121241.63
19/01/2021,120636.39,120636.39,120636.39,120636.39,120636.39
20/01/2021,119646.4,119646.4,119646.4,119646.4,119646.4
21/01/2021,118328.99,118328.99,118328.99,118328.99,118328.99
22/01/2021,117380.49,117380.49,117380.49,117380.49,117380.49
26/01/2021,116464.06,116464.06,116464.06,116464.06,116464.06
27/01/2021,115882.3,115882.3,115882.3,115882.3,115882.3
28/01/2021,118883.25,118883.25,118883.25,118883.25,118883.25
29/01/2021,115067.55,115067.55,115067.55,115067.55,115067.55
01/02/2021,117517.57,117517.57,117517.57,117517.57,117517.57
02/02/2021,118233.81,118233.81,118233.81,118233.81,118233.81
03/02/2021,119724.72,119724.72,119724.72,119724.72,119724.72
04/02/2021,119260.82,119260.82,119260.82,119260.82,119260.82
05/02/2021,120240.26,120240.26,120240.26,120240.26,120240.26
08/02/2021,119696.36,119696.36,119696.36,119696.36,119696.36
09/02/2021,119471.62,119471.62,119471.62,119471.62,119471.62
10/02/2021,118435.33,118435.33,118435.33,118435.33,118435.33
11/02/2021,119299.83,119299.83,119299.83,119299.83,119299.83
12/02/2021,119428.72,119428.72,119428.72,119428.72,119428.72
17/02/2021,120355.79,120355.79,120355.79,120355.79,120355.79
18/02/2021,119198.97,119198.97,119198.97,119198.97,119198.97
19/02/2021,118430.53,118430.53,118430.53,118430.53,118430.53
22/02/2021,112667.7,112667.7,112667.7,112667.7,112667.7
23/02/2021,115227.46,115227.46,115227.46,115227.46,115227.46
24/02/2021,115667.78,115667.78,115667.78,115667.78,115667.78
25/02/2021,112256.36,112256.36,112256.36,112256.36,112256.36
26/02/2021,110035.17,110035.17,110035.17,110035.17,110035.17
01/03/2021,110334.83,110334.83,110334.83,110334.83,110334.83
02/03/2021,111539.8,111539.8,111539.8,111539.8,111539.8
03/03/2021,111183.95,111183.95,111183.95,111183.95,111183.95
04/03/2021,112690.17,112690.17,112690.17,112690.17,112690.17
05/03/2021,115202.23,115202.23,115202.23,115202.23,115202.23
08/03/2021,110611.58,110611.58,110611.58,110611.58,110611.58
09/03/2021,111330.62,111330.62,111330.62,111330.62,111330.62
10/03/2021,112776.49,112776.49,112776.49,112776.49,112776.49
11/03/2021,114983.76,114983.76,114983.76,114983.76,114983.76
12/03/2021,114160.4,114160.4,114160.4,114160.4,114160.4
15/03/2021,114850.74,114850.74,114850.74,114850.74,114850.74
16/03/2021,114018.78,114018.78,114018.78,114018.78,114018.78
17/03/2021,116549.44,116549.44,116549.44,116549.44,116549.44
18/03/2021,114835.43,114835.43,114835.43,114835.43,114835.43
19/03/2021,116221.58,116221.58,116221.58,116221.58,116221.58
22/03/2021,114978.86,114978.86,114978.86,114978.86,114978.86
23/03/2021,113261.8,113261.8,113261.8,113261.8,113261.8
24/03/2021,112064.19,112064.19,112064.19,112064.19,112064.19
25/03/2021,113749.9,113749.9,113749.9,113749.9,113749.9
26/03/2021,114780.62,114780.62,114780.62,114780.62,114780.62
29/03/2021,115418.72,115418.72,115418.72,115418.72,115418.72
30/03/2021,116849.67,116849.67,116849.67,116849.67,116849.67
31/03/2021,116633.72,116633.72,116633.72,116633.72,116633.72
01/04/2021,115253.31,115253.31,115253.31,115253.31,115253.31
05/04/2021,117518.44,117518.44,117518.44,117518.44,117518.44
06/04/2021,117498.87,117498.87,117498.87,117498.87,117498.87
07/04/2021,117623.58,117623.58,117623.58,117623.58,117623.58
08/04/2021,118313.23,118313.23,118313.23,118313.23,118313.23
09/04/2021,117669.9,117669.9,117669.9,117669.9,117669.9
12/04/2021,118811.74,118811.74,118811.74,118811.74,118811.74
13/04/2021,119297.13,119297.13,119297.13,119297.13,119297.13
14/04/2021,120294.68,120294.68,120294.68,120294.68,120294.68
15/04/2021,120700.67,120700.67,120700.67,120700.67,120700.67
16/04/2021,121113.93,121113.93,121113.93,121113.93,121113.93
19/04/2021,120933.78,120933.78,120933.78,120933.78,120933.78
20/04/2021,120061.99,120061.99,120061.99,120061.99,120061.99
22/04/2021,119371.48,119371.48,119371.48,119371.48,119371.48
23/04/2021,120530.06,120530.06,120530.06,120530.06,120530.06
26/04/2021,120594.61,120594.61,120594.61,120594.61,120594.61
27/04/2021,119388.37,119388.37,119388.37,119388.37,119388.37
28/04/2021,121052.52,121052.52,121052.52,121052.52,121052.52
29/04/2021,120065.75,120065.75,120065.75,120065.75,120065.75
30/04/2021,118893.84,118893.84,118893.84,118893.84,118893.84
03/05/2021,119209.48,119209.48,119209.48,119209.48,119209.48
04/05/2021,117712,117712,117712,117712,117712
05/05/2021,119564.44,119564.44,119564.44,119564.44,119564.44
06/05/2021,119920.61,119920.61,119920.61,119920.61,119920.61
07/05/2021,122038.11,122038.11,122038.11,122038.11,122038.11
10/05/2021,121909.03,121909.03,121909.03,121909.03,121909.03
11/05/2021,122964.01,122964.01,122964.01,122964.01,122964.01
12/05/2021,119710.03,119710.03,119710.03,119710.03,119710.03
13/05/2021,120705.91,120705.91,120705.91,120705.91,120705.91
14/05/2021,121880.82,121880.82,121880.82,121880.82,121880.82
17/05/2021,122937.87,122937.87,122937.87,122937.87,122937.87
18/05/2021,122979.96,122979.96,122979.96,122979.96,122979.96
19/05/2021,122636.3,122636.3,122636.3,122636.3,122636.3
20/05/2021,122700.79,122700.79,122700.79,122700.79,122700.79
21/05/2021,122592.47,122592.47,122592.47,122592.47,122592.47
24/05/2021,124031.62,124031.62,124031.62,124031.62,124031.62
